from_chunk,to_chunk,similarity,relation,shared_programs,from_cluster,to_cluster,from_title,to_title
487-3,608-4,0.813,other_document,,-1,-1,"usar o ivendre, fluxo dos cadastros, estoques pronta entrega","Cadastro de Usuários (ADMI260) — Links - B2B - iVendre Marcio,"
487-3,35-0,0.721,other_document,,-1,-1,"usar o ivendre, fluxo dos cadastros, estoques pronta entrega","Cadastro de Usuários (ADMI260) — usuário e senha, cima do arquivo, acesso ao ivendre"
487-3,567-11,0.714,other_document,,-1,-1,"usar o ivendre, fluxo dos cadastros, estoques pronta entrega","Agendador de Tarefas (ADMI63) — gera dados catalogo, ivendre ios, tablet"
487-3,925-2,0.701,other_document,,-1,24,"usar o ivendre, fluxo dos cadastros, estoques pronta entrega","senha user dine, login https, ivendreb"
487-3,487-20,0.698,same_document,,-1,131,"usar o ivendre, fluxo dos cadastros, estoques pronta entrega","ivendre app android, vinculadas ao controle, knd quantidade disponível"
487-4,487-5,0.796,same_document,,77,-1,Ivendre...testar não tendo estoque...em algum produto...o que ocorre?,Na situação que em
487-4,550-3,0.741,other_document,,77,77,Ivendre...testar não tendo estoque...em algum produto...o que ocorre?,"Cancelamento Saldo de Reserva (PEDI22) — mensagem indevida knd, feitos na desenv, cancelamento de saldo"
487-4,211-169,0.707,other_document,,77,-1,Ivendre...testar não tendo estoque...em algum produto...o que ocorre?,"Consulta Estoque Produto (ESTO7) — knd quantidade insuficiente, mesma entrega, colegas do administrativo"
487-4,487-89,0.702,same_document,,77,-1,Ivendre...testar não tendo estoque...em algum produto...o que ocorre?,Consulta Estoque Produto (ESTO7) — Verificar motivo de não enviar o pedido iVendre mesmo havendo estoque
487-4,951-5,0.701,other_document,,77,22,Ivendre...testar não tendo estoque...em algum produto...o que ocorre?,"Requisição Informada (ESTO4) — movimentando seu estoque, produto para realizar, lançamento na localização"
487-5,487-4,0.796,same_document,,-1,77,Na situação que em,Ivendre...testar não tendo estoque...em algum produto...o que ocorre?
487-5,487-49,0.734,same_document,,-1,-1,Na situação que em,PEDIDOS SEM RESERVA DE LOTES Rotina
487-5,257-55,0.724,other_document,,-1,77,Na situação que em,"Liberação Pedidos Faturamento (PEDI4) — localização diferente, venda precisa necessariamente, tentei aqui colocar"
487-5,502-15,0.722,other_document,,-1,77,Na situação que em,"momento da reserva, gerar um alerta, rotina de painel"
487-5,274-27,0.717,other_document,,-1,77,Na situação que em,"Rótulos (FATU104) + Recebimento Devoluções de Consignação (FATU6) — localização diferente, venda precisa necessariamente, tentei aqui colocar"
487-6,487-21,0.862,same_document,,131,131,Venda (EPRO61) — Para a rotina do Ivendre: desenvolvido o item de “Dias de Liberação de Venda - para os…,"campos: Qtd, Data Fabricação, Lote Múltiplo Vendas"
487-6,2-5,0.715,other_document,,131,131,Venda (EPRO61) — Para a rotina do Ivendre: desenvolvido o item de “Dias de Liberação de Venda - para os…,Liberação Pedidos Faturamento por Rota (FATU153) — Ivendre Android
487-6,573-73,0.709,other_document,,131,136,Venda (EPRO61) — Para a rotina do Ivendre: desenvolvido o item de “Dias de Liberação de Venda - para os…,Pedido de Venda (PEDI1) — expectativas de desenvolvimentos para o próximo patch 210 Bom dia
487-6,487-13,0.681,same_document,,131,131,Venda (EPRO61) — Para a rotina do Ivendre: desenvolvido o item de “Dias de Liberação de Venda - para os…,"criado novo parâmetro, app android alteração, produtos com controle"
487-6,487-49,0.670,same_document,,131,-1,Venda (EPRO61) — Para a rotina do Ivendre: desenvolvido o item de “Dias de Liberação de Venda - para os…,PEDIDOS SEM RESERVA DE LOTES Rotina
487-7,487-17,0.684,same_document,,131,131,"[18:05, 8/1/2019] Marcio Schneider: Oi",Para ver se a API está no ar
487-7,487-15,0.673,same_document,,131,131,"[18:05, 8/1/2019] Marcio Schneider: Oi","paulo, carga de dados, token"
487-7,487-102,0.649,same_document,,131,131,"[18:05, 8/1/2019] Marcio Schneider: Oi","ivan, erro ao acessar, pedidos do ivendre"
487-7,487-30,0.648,same_document,,131,131,"[18:05, 8/1/2019] Marcio Schneider: Oi","Ivendre, mudar todos para a 1.,.10"
487-7,333-12,0.633,other_document,,131,-1,"[18:05, 8/1/2019] Marcio Schneider: Oi",Romaneio Pieles del Sur (FATU128) — [10:48:13] Marcio Schneider: bom dia
487-8,35-0,0.800,other_document,,131,-1,Para desinstalar / Instalar o aplicativo Ivendre Android no celular,"Cadastro de Usuários (ADMI260) — usuário e senha, cima do arquivo, acesso ao ivendre"
487-8,566-0,0.696,other_document,,131,-1,Para desinstalar / Instalar o aplicativo Ivendre Android no celular,"solicitar instalação, cfe exemplo, hardware"
487-8,487-3,0.695,same_document,,131,-1,Para desinstalar / Instalar o aplicativo Ivendre Android no celular,"usar o ivendre, fluxo dos cadastros, estoques pronta entrega"
487-8,566-1,0.684,other_document,,131,-1,Para desinstalar / Instalar o aplicativo Ivendre Android no celular,"Para a utilização do Ivendre, serão necessário a instalação dos seguintes aplicativos Boa…"
487-8,487-92,0.681,same_document,,131,131,Para desinstalar / Instalar o aplicativo Ivendre Android no celular,CRIAR VALIDAÇÃO AO ABRIR O APP DO IVENDRE ANDROID PARA QUE O APP VALIDE A SUA SITUAÇÃO…
487-9,487-10,0.675,same_document,,34,49,Como ativar o JSON,"Faz assim, para mandar o Json"
487-9,62-0,0.594,other_document,,34,34,Como ativar o JSON,ADMI122 — Objetivo Acesso Solicitações Detalhamento das Solicitações
487-9,611-28,0.586,other_document,,34,-1,Como ativar o JSON,"Opções, visto com Jean e Marciano em 18032016"
487-9,359-0,0.580,other_document,,34,90,Como ativar o JSON,"cartela, cartelas, produto ao vincular"
487-9,235-64,0.579,other_document,,34,-1,Como ativar o JSON,"Estruturação de Produto (EPRO15) — entrada ao estoque, produto e criamos, parte da produção"
487-10,487-9,0.675,same_document,,49,34,"Faz assim, para mandar o Json",Como ativar o JSON
487-10,898-8,0.608,other_document,,49,49,"Faz assim, para mandar o Json","para trocar a próxima vez a senha do ZZnet, você faz no seguinte lugar"
487-10,211-51,0.582,other_document,,49,49,"Faz assim, para mandar o Json",Nota Fiscal de Saída (FATU2) — Oi Fabiola....2 perguntinhas sem pressa
487-10,855-0,0.573,other_document,,49,-1,"Faz assim, para mandar o Json","cima do nome, apply changes, publisher"
487-10,212-85,0.573,other_document,,49,-1,"Faz assim, para mandar o Json",Voltar o abaixo...updates para permitir passar pela mensagem KND-002495 tela abaixo
487-11,487-49,0.723,same_document,,-1,-1,"Esta mensagem “Erro ao gravar cadastro do item do pedido: index 0 request,...”",PEDIDOS SEM RESERVA DE LOTES Rotina
487-11,487-89,0.692,same_document,,-1,-1,"Esta mensagem “Erro ao gravar cadastro do item do pedido: index 0 request,...”",Consulta Estoque Produto (ESTO7) — Verificar motivo de não enviar o pedido iVendre mesmo havendo estoque
487-11,573-135,0.682,other_document,,-1,-1,"Esta mensagem “Erro ao gravar cadastro do item do pedido: index 0 request,...”","Pedido de Venda (PEDI1) — junto às ocorrências, gerada ao faturar, adicionada a ocorrência"
487-11,162-16,0.682,other_document,,-1,77,"Esta mensagem “Erro ao gravar cadastro do item do pedido: index 0 request,...”","Consulta Estoque Produto (ESTO7) — produto com base, ajusta estoque, mesma pasta"
487-11,487-103,0.680,same_document,,-1,131,"Esta mensagem “Erro ao gravar cadastro do item do pedido: index 0 request,...”","Pedido de Venda (PEDI1) — Marcio 160326, em avaliação do RA 260316019"
487-12,487-41,0.833,same_document,,131,131,"ivendre app android, gerar os pedidos, transformados",IVENDRE ANDROID - PEDIDOS ESTÃO ENTRANDO COM A DATA INCORRETA
487-12,487-14,0.796,same_document,,131,131,"ivendre app android, gerar os pedidos, transformados","update na tabela, api atm, criar controle"
487-12,487-23,0.765,same_document,,131,131,"ivendre app android, gerar os pedidos, transformados","data e hora, passar a gravar, ivendre android"
487-12,487-24,0.755,same_document,,131,131,"ivendre app android, gerar os pedidos, transformados","ivendre app android, ajustar para permitir, rotina de reserva"
487-12,487-70,0.752,same_document,,131,131,"ivendre app android, gerar os pedidos, transformados",IVENDRE - APP ANDROID - ALTERAR O LABEL NOME DO PRODUTO PARA APENAS PRODUTO Rotina
487-13,487-14,0.832,same_document,,131,131,"criado novo parâmetro, app android alteração, produtos com controle","update na tabela, api atm, criar controle"
487-13,487-20,0.821,same_document,,131,131,"criado novo parâmetro, app android alteração, produtos com controle","ivendre app android, vinculadas ao controle, knd quantidade disponível"
487-13,487-18,0.798,same_document,,131,131,"criado novo parâmetro, app android alteração, produtos com controle","centro de distribuição, questão do controle, entrega por item"
487-13,487-22,0.773,same_document,,131,131,"criado novo parâmetro, app android alteração, produtos com controle","ivendre app android, cadastro de novos, existe um parâmetro"
487-13,487-24,0.773,same_document,,131,131,"criado novo parâmetro, app android alteração, produtos com controle","ivendre app android, ajustar para permitir, rotina de reserva"
487-14,487-13,0.832,same_document,,131,131,"update na tabela, api atm, criar controle","criado novo parâmetro, app android alteração, produtos com controle"
487-14,487-24,0.809,same_document,,131,131,"update na tabela, api atm, criar controle","ivendre app android, ajustar para permitir, rotina de reserva"
487-14,487-12,0.796,same_document,,131,131,"update na tabela, api atm, criar controle","ivendre app android, gerar os pedidos, transformados"
487-14,487-18,0.795,same_document,,131,131,"update na tabela, api atm, criar controle","centro de distribuição, questão do controle, entrega por item"
487-14,487-20,0.793,same_document,,131,131,"update na tabela, api atm, criar controle","ivendre app android, vinculadas ao controle, knd quantidade disponível"
487-15,487-16,0.803,same_topic,,131,131,"paulo, carga de dados, token",Posição Fernando
487-15,487-102,0.736,same_document,,131,131,"paulo, carga de dados, token","ivan, erro ao acessar, pedidos do ivendre"
487-15,487-103,0.715,same_document,,131,131,"paulo, carga de dados, token","Pedido de Venda (PEDI1) — Marcio 160326, em avaliação do RA 260316019"
487-15,487-64,0.685,same_document,,131,131,"paulo, carga de dados, token",ADMI42 — [Imagem: ADMI42]
487-15,487-86,0.682,same_document,,131,131,"paulo, carga de dados, token",IVENDRE - APP ANDROID - NÃO CONCLUI ENVIO DE PEDIDOS Rotina Ivendre Ivendre - Android…
487-16,487-15,0.803,same_topic,,131,131,Posição Fernando,"paulo, carga de dados, token"
487-16,487-28,0.691,same_document,,131,131,Posição Fernando,"resolvido o problema, mensagem na tentativa, erro no envio"
487-16,487-63,0.637,same_document,,131,134,Posição Fernando,"precisar que traga, acessando o ivendre, estoque pronta entrega"
487-16,487-102,0.635,same_document,,131,131,Posição Fernando,"ivan, erro ao acessar, pedidos do ivendre"
487-16,698-29,0.633,other_document,,131,-1,Posição Fernando,Thiago Schoene — Hoje às 10:40
487-17,487-7,0.684,same_document,,131,131,Para ver se a API está no ar,"[18:05, 8/1/2019] Marcio Schneider: Oi"
487-17,399-2,0.645,other_document,,131,34,Para ver se a API está no ar,"setor de desenvolvimento, possuir uma conta, org"
487-17,487-102,0.643,same_document,,131,131,Para ver se a API está no ar,"ivan, erro ao acessar, pedidos do ivendre"
487-17,491-3,0.637,other_document,,131,62,Para ver se a API está no ar,"Para colocar no ar o serviço dos Paineis Bom dia,"
487-17,487-15,0.633,same_document,,131,131,Para ver se a API está no ar,"paulo, carga de dados, token"
487-18,487-13,0.798,same_document,,131,131,"centro de distribuição, questão do controle, entrega por item","criado novo parâmetro, app android alteração, produtos com controle"
487-18,487-14,0.795,same_document,,131,131,"centro de distribuição, questão do controle, entrega por item","update na tabela, api atm, criar controle"
487-18,788-1,0.791,other_document,,131,129,"centro de distribuição, questão do controle, entrega por item",Alteração Categoria Entrega (PEDI40) — PROGRAMA QUE PERMITA ALTERAR TIPO DE ENTREGA DOS PEDIDOS DE VENDA
487-18,487-20,0.784,same_document,,131,131,"centro de distribuição, questão do controle, entrega por item","ivendre app android, vinculadas ao controle, knd quantidade disponível"
487-18,487-86,0.764,same_document,,131,131,"centro de distribuição, questão do controle, entrega por item",IVENDRE - APP ANDROID - NÃO CONCLUI ENVIO DE PEDIDOS Rotina Ivendre Ivendre - Android…
487-19,487-20,0.786,same_document,,131,131,"kundenapi vendas buscaestoqueprodutodisponivel, duplicar a quantidade, lógica de estoque","ivendre app android, vinculadas ao controle, knd quantidade disponível"
487-19,487-24,0.774,same_document,,131,131,"kundenapi vendas buscaestoqueprodutodisponivel, duplicar a quantidade, lógica de estoque","ivendre app android, ajustar para permitir, rotina de reserva"
487-19,487-99,0.772,same_document,,131,131,"kundenapi vendas buscaestoqueprodutodisponivel, duplicar a quantidade, lógica de estoque",PEDIDOS ENVIADOS PELO IVENDRE ESTÃO DUPLICANDO NO SISTEMA
487-19,487-42,0.761,same_document,,131,131,"kundenapi vendas buscaestoqueprodutodisponivel, duplicar a quantidade, lógica de estoque",IVENDRE ANDROID - ITENS ESTÃO ENTRANDO DUPLICADOS Rotina
487-19,487-44,0.760,same_document,,131,131,"kundenapi vendas buscaestoqueprodutodisponivel, duplicar a quantidade, lógica de estoque",IVENDRE ANDROID - PEDIDOS ESTÃO ENTRANDO DUPLICADOS Rotina
487-20,487-13,0.821,same_document,,131,131,"ivendre app android, vinculadas ao controle, knd quantidade disponível","criado novo parâmetro, app android alteração, produtos com controle"
487-20,487-24,0.800,same_document,,131,131,"ivendre app android, vinculadas ao controle, knd quantidade disponível","ivendre app android, ajustar para permitir, rotina de reserva"
487-20,487-14,0.793,same_document,,131,131,"ivendre app android, vinculadas ao controle, knd quantidade disponível","update na tabela, api atm, criar controle"
487-20,487-19,0.786,same_document,,131,131,"ivendre app android, vinculadas ao controle, knd quantidade disponível","kundenapi vendas buscaestoqueprodutodisponivel, duplicar a quantidade, lógica de estoque"
487-20,487-18,0.784,same_document,,131,131,"ivendre app android, vinculadas ao controle, knd quantidade disponível","centro de distribuição, questão do controle, entrega por item"
487-21,487-6,0.862,same_document,,131,131,"campos: Qtd, Data Fabricação, Lote Múltiplo Vendas",Venda (EPRO61) — Para a rotina do Ivendre: desenvolvido o item de “Dias de Liberação de Venda - para os…
487-21,487-20,0.740,same_document,,131,131,"campos: Qtd, Data Fabricação, Lote Múltiplo Vendas","ivendre app android, vinculadas ao controle, knd quantidade disponível"
487-21,573-48,0.733,other_document,,131,126,"campos: Qtd, Data Fabricação, Lote Múltiplo Vendas",Pedido de Venda (PEDI1) — Necessário tratar o programa com a funcionalidade de controle de Lote
487-21,487-13,0.727,same_document,,131,131,"campos: Qtd, Data Fabricação, Lote Múltiplo Vendas","criado novo parâmetro, app android alteração, produtos com controle"
487-21,2-5,0.725,other_document,,131,131,"campos: Qtd, Data Fabricação, Lote Múltiplo Vendas",Liberação Pedidos Faturamento por Rota (FATU153) — Ivendre Android
487-22,487-14,0.787,same_document,,131,131,"ivendre app android, cadastro de novos, existe um parâmetro","update na tabela, api atm, criar controle"
487-22,487-66,0.784,same_document,,131,131,"ivendre app android, cadastro de novos, existe um parâmetro","BUSCAR OS CLIENTES PELO ANDROID, MESMO QUE SEJAM MUITOS, POIS HOJE O APP FECHA Rotina"
487-22,487-24,0.780,same_document,,131,131,"ivendre app android, cadastro de novos, existe um parâmetro","ivendre app android, ajustar para permitir, rotina de reserva"
487-22,487-13,0.773,same_document,,131,131,"ivendre app android, cadastro de novos, existe um parâmetro","criado novo parâmetro, app android alteração, produtos com controle"
487-22,608-15,0.762,other_document,,131,138,"ivendre app android, cadastro de novos, existe um parâmetro",Administração Cadastros Parâmetros (ADMI8) — Ao realizar a inativação de uma lista de preço no ERP a mesma se mantém no B2B. [Imagem:…
487-23,487-12,0.765,same_document,,131,131,"data e hora, passar a gravar, ivendre android","ivendre app android, gerar os pedidos, transformados"
487-23,473-4,0.763,other_document,,131,131,"data e hora, passar a gravar, ivendre android","Controle de Flexibilidade de Vendas (VEND113) — controle flex, parâmetro geral esteja, gerado pelo ivendre"
487-23,487-18,0.748,same_document,,131,131,"data e hora, passar a gravar, ivendre android","centro de distribuição, questão do controle, entrega por item"
487-23,573-67,0.745,other_document,,131,131,"data e hora, passar a gravar, ivendre android",Pedido de Venda (PEDI1) — DIRECIONAR OBSERVAÇÃO DO ITEM QUE FEITA NO IVENDRE PARA O DETALHE TÉCNICO DO ITEM NO…
487-23,487-41,0.741,same_document,,131,131,"data e hora, passar a gravar, ivendre android",IVENDRE ANDROID - PEDIDOS ESTÃO ENTRANDO COM A DATA INCORRETA
487-24,487-14,0.809,same_document,,131,131,"ivendre app android, ajustar para permitir, rotina de reserva","update na tabela, api atm, criar controle"
487-24,487-20,0.800,same_document,,131,131,"ivendre app android, ajustar para permitir, rotina de reserva","ivendre app android, vinculadas ao controle, knd quantidade disponível"
487-24,487-22,0.780,same_document,,131,131,"ivendre app android, ajustar para permitir, rotina de reserva","ivendre app android, cadastro de novos, existe um parâmetro"
487-24,487-19,0.774,same_document,,131,131,"ivendre app android, ajustar para permitir, rotina de reserva","kundenapi vendas buscaestoqueprodutodisponivel, duplicar a quantidade, lógica de estoque"
487-24,487-13,0.773,same_document,,131,131,"ivendre app android, ajustar para permitir, rotina de reserva","criado novo parâmetro, app android alteração, produtos com controle"
487-25,753-10,0.702,other_document,,-1,-1,"Pedido de Venda (PEDI1) — venda no erp, ocorrencia, recebida",Ocorrências (CPAG3) — Estas opções serão utilizadas para
487-25,562-0,0.701,other_document,,-1,28,"Pedido de Venda (PEDI1) — venda no erp, ocorrencia, recebida","venda pedi, importação de pedidos"
487-25,343-59,0.690,other_document,,-1,-1,"Pedido de Venda (PEDI1) — venda no erp, ocorrencia, recebida",Planejamento (MPSP2) — OCORRENCIAS (EM MANUFATURA/PLANO MESTRE DE PRODUÇÃO (MPS)/CADASTROS): NOTIFICAÇÃO PARA O
487-25,573-86,0.689,other_document,PEDI1,-1,134,"Pedido de Venda (PEDI1) — venda no erp, ocorrencia, recebida",Pedido de Venda (PEDI1) — PEDIDO DE VENDA - PEDI1 - PEDIDO DE VENDO DO ERP NÃO ESTÁ TRAZENDO A QUANTIDADE DE PEÇAS
487-25,487-23,0.682,same_document,,-1,131,"Pedido de Venda (PEDI1) — venda no erp, ocorrencia, recebida","data e hora, passar a gravar, ivendre android"
487-26,487-82,0.734,same_document,,131,131,"Pedido de Venda (PEDI1) — criar um segundo, frigolaste e primevo, tratar a situação",IVENDRE - APP ANDROID - PERMITIR GERAR PEDIDOS SEPARADOS POR EMPRESA Rotina
487-26,487-99,0.709,same_document,,131,131,"Pedido de Venda (PEDI1) — criar um segundo, frigolaste e primevo, tratar a situação",PEDIDOS ENVIADOS PELO IVENDRE ESTÃO DUPLICANDO NO SISTEMA
